SERIALNO,PUMA5,STATE,PERSONS,HINC,HHID,FIRSTPERSONID
4000078946,200,32,2,78494.14450000001,1279,2987
4000081968,102,32,2,64593.05100000001,1280,2989
4000082007,200,32,3,63234.29750000001,1281,2991
4000083843,102,32,2,470337.75000000006,1282,2994
4000083927,102,32,2,42852.995,1283,2996
4000085523,200,32,2,98039.29100000001,1284,2998
4000086907,102,32,1,41807.8,1285,3000
4000088712,102,32,1,16378.205650000002,1286,3001
4000091380,102,32,3,83406.561,1287,3002
4000091409,200,32,1,14841.769000000002,1288,3005
4000091712,102,32,2,495422.43000000005,1289,3006
4000092299,200,32,2,34909.513000000006,1290,3008
4000093034,102,32,2,136920.545,1291,3010
4000093480,200,32,2,321815.5405,1292,3012
4000093671,200,32,2,39403.851500000004,1293,3014
4000096543,102,32,1,47033.775,1294,3016
4000097251,200,32,1,11601.6645,1295,3017
4000098408,102,32,1,13587.535000000002,1296,3018
4000099058,200,32,2,39821.929500000006,1297,3019
4000099457,200,32,1,60621.310000000005,1298,3021
4000100120,102,32,4,62711.700000000004,1299,3022
4000100704,200,32,2,74208.845,1300,3026
4000101035,200,32,3,59367.07600000001,1301,3028
4000101127,200,32,2,50273.8795,1302,3031
4000101955,200,32,1,25084.680000000004,1303,3033
4000102004,200,32,2,45988.58,1304,3034
4000102434,102,32,3,11497.145,1305,3036
4000102518,200,32,2,63756.895000000004,1306,3039
4000103142,200,32,3,54559.179000000004,1307,3041
4000103486,102,32,4,73163.65000000001,1308,3044
4000104712,200,32,4,93022.35500000001,1309,3048
4000104887,200,32,2,62189.10250000001,1310,3052
4000105382,200,32,4,114971.45000000001,1311,3054
4000107899,102,32,1,73059.13050000001,1312,3058
4000108908,102,32,1,32296.525500000003,1313,3059
4000109352,102,32,2,471382.94500000007,1314,3060
4000109995,102,32,4,95635.34250000001,1315,3062
4000110191,200,32,2,124169.16600000001,1316,3066
4000114728,200,32,1,36163.747,1317,3068
4000116568,102,32,1,31355.850000000002,1318,3069
4000117549,102,32,3,331849.41250000003,1319,3070
4000117671,102,32,2,20903.9,1320,3073
4000117698,102,32,6,10974.5475,1321,3075
4000117970,200,32,2,19858.705,1322,3081
4000119938,200,32,1,29683.538000000004,1323,3083
4000120341,200,32,2,69923.54550000001,1324,3084
4000121237,200,32,1,50796.477000000006,1325,3086
4000121514,200,32,2,29788.057500000003,1326,3087
4000122325,200,32,2,67937.675,1327,3089
4000122789,200,32,3,0,1328,3091
4000124641,200,32,4,40835.768650000005,1329,3094
4000126843,200,32,2,140056.13,1330,3098
4000127037,102,32,2,156779.25,1331,3100
4000128092,200,32,2,66474.402,1332,3102
4000133675,200,32,2,313244.9415,1333,3104
4000133933,200,32,1,44943.385,1334,3106
4000135193,200,32,5,101383.91500000001,1335,3107
4000136989,102,32,2,49124.16500000001,1336,3112
4000137198,200,32,2,77992.45090000001,1337,3114
4000140647,200,32,2,193047.51650000003,1338,3116
4000140843,200,32,2,12437.820500000002,1339,3118
4000143077,200,32,1,19858.705,1340,3120
4000145779,200,32,3,129604.18000000001,1341,3121
4000146505,200,32,4,45988.58,1342,3124
4000147375,200,32,2,22210.393750000003,1343,3128
4000148933,102,32,2,78598.664,1344,3130
4000149946,200,32,2,116643.76200000002,1345,3132
4000150468,200,32,2,153957.22350000002,1346,3134
4000154875,102,32,2,42643.956000000006,1347,3136
4000160464,102,32,2,34386.9155,1348,3138
4000160831,200,32,1,16932.159000000003,1349,3140
4000161827,200,32,2,79330.30050000001,1350,3141
4000162412,102,32,2,63547.85600000001,1351,3143
4000164035,200,32,1,58530.920000000006,1352,3145
4000165593,200,32,2,46720.2165,1353,3146
4000165986,200,32,2,112985.5795,1354,3148
4000166505,200,32,2,111940.38450000001,1355,3150
4000166821,102,32,2,31982.967000000004,1356,3152
4000168975,200,32,2,40135.488000000005,1357,3154
4000169029,200,32,1,16723.120000000003,1358,3156
4000169217,200,32,1,29160.940500000004,1359,3157
4000170490,102,32,2,36581.825000000004,1360,3158
4000172592,200,32,2,73163.65000000001,1361,3160
4000177235,102,32,1,16723.120000000003,1362,3162
4000178083,200,32,2,135457.27200000003,1363,3163
4000178148,200,32,2,38902.157900000006,1364,3165
4000180155,102,32,4,193361.075,1365,3167
4000182190,102,32,1,48078.97,1366,3171
4000185488,102,32,2,303106.55000000005,1367,3172
4000185651,200,32,4,47033.775,1368,3174
4000186056,200,32,1,26129.875000000004,1369,3178
4000188961,102,32,2,54141.101,1370,3179
4000190393,200,32,4,165454.3685,1371,3181
4000191300,200,32,1,73257.71755,1372,3185
4000191372,200,32,2,57276.68600000001,1373,3186
4000193843,102,32,4,41807.8,1374,3188
4000194316,200,32,2,62084.583000000006,1375,3192
4000194553,102,32,4,88507.11260000001,1376,3194
4000194825,200,32,4,10451.95,1377,3198
4000196134,102,32,3,91454.56250000001,1378,3202
4000196637,200,32,2,56022.452000000005,1379,3205
4000199034,102,32,3,52259.75000000001,1380,3207
4000199732,200,32,2,247063.19410000002,1381,3210
4000203349,200,32,4,53409.4645,1382,3212
4000205980,102,32,2,37104.4225,1383,3216
4000206026,200,32,2,34700.474,1384,3218
4000208177,200,32,1,43898.19,1385,3220
4000208815,102,32,2,66683.441,1386,3221
4000211362,200,32,5,83615.6,1387,3223
4000211769,102,32,5,69923.54550000001,1388,3228
4000212223,200,32,3,119152.23000000001,1389,3233
4000213899,200,32,1,23830.446000000004,1390,3236
4000214045,200,32,2,50587.438,1391,3237
4000214718,200,32,2,55395.33500000001,1392,3239
4000215249,102,32,3,56858.60800000001,1393,3241
4000217177,200,32,1,32401.045000000002,1394,3244
4000221776,200,32,1,90931.96500000001,1395,3245
4000224575,200,32,2,111846.31695000001,1396,3246
4000224736,200,32,2,117270.87900000002,1397,3248
4000225818,200,32,1,110163.55300000001,1398,3250
4000226174,200,32,1,182909.12500000003,1399,3251
4000227287,200,32,1,60621.310000000005,1400,3252
4000228291,200,32,2,89886.77,1401,3253
4000230662,200,32,2,191270.68500000003,1402,3255
4000231781,200,32,2,74208.845,1403,3257
4000233307,200,32,6,125465.20780000002,1404,3259
4000233855,200,32,2,99293.52500000001,1405,3265
4000235904,200,32,1,26129.875000000004,1406,3267
4000236262,200,32,2,103265.266,1407,3268
4000237612,200,32,4,67101.519,1408,3270
4000238837,200,32,4,171411.98,1409,3274
4000240022,200,32,3,73059.13050000001,1410,3278
4000241245,102,32,2,50242.52365,1411,3281
4000241708,102,32,4,182909.12500000003,1412,3283
4000242709,102,32,1,43898.19,1413,3287
4000246372,102,32,2,139533.5325,1414,3288
4000246919,200,32,3,84660.79500000001,1415,3290
4000251397,200,32,3,45988.58,1416,3293
4000251963,102,32,2,219490.95,1417,3296
4000252633,102,32,2,115337.26825000001,1418,3298
4000254580,102,32,4,110790.67000000001,1419,3300
4000254732,200,32,2,37627.020000000004,1420,3304
4000256920,200,32,1,141101.325,1421,3306
4000258487,200,32,2,57245.33015000001,1422,3307
4000259110,200,32,1,52259.75000000001,1423,3309
4000259703,200,32,2,30624.2135,1424,3310
4000263953,102,32,1,27175.070000000003,1425,3312
4000265612,102,32,2,177160.55250000002,1426,3313
4000266775,200,32,1,25084.680000000004,1427,3315
4000267623,102,32,1,1149.7145,1428,3316
4000268381,200,32,4,94590.1475,1429,3317
4000270124,102,32,1,20485.822,1430,3321
4000270800,200,32,1,47037.955780000004,1431,3322
4000272061,102,32,4,135143.7135,1432,3323
4000273163,200,32,1,62711.700000000004,1433,3327
4000273186,200,32,1,39090.293000000005,1434,3328
4000273968,200,32,2,111835.865,1435,3329
4000274157,200,32,3,132739.765,1436,3331
4000275142,102,32,1,23934.965500000002,1437,3334
4000277796,102,32,1,25084.680000000004,1438,3335
4000278616,200,32,2,52259.75000000001,1439,3336
4000280443,200,32,3,141101.325,1440,3338
4000280845,102,32,4,172457.17500000002,1441,3341
4000282271,200,32,2,398250.65085000003,1442,3345
4000286846,102,32,2,48078.97,1443,3347
4000286968,200,32,2,90931.96500000001,1444,3349
4000292070,200,32,1,0,1445,3351
4000293363,200,32,4,135875.35,1446,3352
4000297130,200,32,1,14737.249500000002,1447,3356
4000300983,200,32,2,51214.55500000001,1448,3357
4000302308,200,32,2,95739.86200000001,1449,3359
4000303532,200,32,1,125423.40000000001,1450,3361
4000304100,200,32,1,16305.042000000001,1451,3362
4000304199,102,32,2,96962.74015000001,1452,3363
4000304746,200,32,3,104728.539,1453,3365
4000305430,200,32,1,25293.719,1454,3368
4000305535,102,32,2,26129.875000000004,1455,3369
4000308707,200,32,1,0,1456,3371
4000311687,200,32,1,36581.825000000004,1457,3372
4000313036,102,32,4,198064.4525,1458,3373
4000315045,102,32,1,23725.9265,1459,3377
4000315145,102,32,1,362787.18450000003,1460,3378
4000316000,200,32,2,107251.63973000001,1461,3379
4000317944,102,32,1,89886.77,1462,3381
4000319117,102,32,3,364773.05500000005,1463,3382
4000321481,200,32,4,79434.82,1464,3385
4000321807,200,32,3,151135.19700000001,1465,3389
4000322191,102,32,2,99293.52500000001,1466,3392
4000322247,200,32,2,18395.432,1467,3394
4000323354,200,32,1,36581.825000000004,1468,3396
4000326027,102,32,3,46511.177500000005,1469,3397
4000335444,200,32,1,25084.680000000004,1470,3400
4000335594,200,32,2,339374.8165,1471,3401
4000336080,200,32,1,20276.783000000003,1472,3403
4000337973,200,32,1,48078.97,1473,3404
4000339930,200,32,2,64488.531500000005,1474,3405
4000340611,200,32,4,67937.675,1475,3407
4000341167,102,32,4,194719.82850000003,1476,3411
4000342991,200,32,2,397069.58050000004,1477,3415
4000347259,200,32,2,14528.210500000001,1478,3417
4000352847,102,32,2,37627.020000000004,1479,3419
4000353700,200,32,1,10953.643600000001,1480,3421
4000353780,102,32,2,83615.6,1481,3422
4000353889,200,32,2,44420.787500000006,1482,3424
4000354284,102,32,3,329236.42500000005,1483,3426
4000356410,102,32,2,96262.45950000001,1484,3429
4000359172,102,32,2,80375.4955,1485,3431
4000362093,200,32,2,39821.929500000006,1486,3433
4000363121,200,32,2,10660.989000000001,1487,3435
4000363350,200,32,2,104414.9805,1488,3437
4000363465,200,32,4,26025.3555,1489,3439
4000363925,102,32,3,93126.8745,1490,3443
4000364008,102,32,1,329236.42500000005,1491,3446
4000365529,102,32,3,71804.8965,1492,3447
4000366800,200,32,1,156779.25,1493,3450
4000367332,200,32,5,56231.491,1494,3451
4000369138,102,32,4,49751.28200000001,1495,3456
4000370070,102,32,1,15782.444500000001,1496,3460
4000371023,200,32,3,37940.5785,1497,3461
4000372304,200,32,2,72139.3589,1498,3464
4000374697,200,32,1,22994.29,1499,3466
4000374979,200,32,2,67937.675,1500,3467
4000377517,200,32,2,26025.3555,1501,3469
4000380885,200,32,2,125423.40000000001,1502,3471
4000386275,200,32,3,33446.240000000005,1503,3473
4000388415,102,32,1,0,1504,3476
4000390295,200,32,3,203603.986,1505,3477
4000390407,200,32,1,26966.031000000003,1506,3480
4000390582,200,32,4,33258.104900000006,1507,3481
4000390920,102,32,2,116434.72300000001,1508,3485
4000391356,200,32,1,75254.04000000001,1509,3487
4000392518,200,32,2,45675.0215,1510,3488
4000397212,200,32,2,33341.7205,1511,3490
4000404302,200,32,2,27070.5505,1512,3492
4000404576,102,32,2,36581.825000000004,1513,3494
4000405301,200,32,2,14632.730000000001,1514,3496
4000405634,102,32,1,41180.683000000005,1515,3498
4000413151,200,32,1,10138.391500000002,1516,3499
4000416471,200,32,4,82570.40500000001,1517,3500
4000417768,200,32,2,126573.11450000001,1518,3504
4000418692,200,32,2,38672.215000000004,1519,3506
4000420573,200,32,1,131694.57,1520,3508
4000422167,102,32,2,85183.3925,1521,3509
4000425495,200,32,3,49646.762500000004,1522,3511
4000427184,200,32,2,188030.5805,1523,3514
4000427483,102,32,2,84974.35350000001,1524,3516
4000433154,200,32,2,28638.343000000004,1525,3518
4000433170,200,32,2,26129.875000000004,1526,3520
4000434320,200,32,2,100025.1615,1527,3522
4000435571,102,32,1,71073.26000000001,1528,3524
4000437176,200,32,2,22994.29,1529,3525
4000437620,200,32,2,57590.24450000001,1530,3527
4000438119,200,32,1,13796.574,1531,3529
4000444978,102,32,5,111835.865,1532,3530
4000445557,102,32,4,135875.35,1533,3535
4000445871,200,32,4,49646.762500000004,1534,3539
4000445878,102,32,2,112672.02100000001,1535,3543
4000448682,200,32,5,31888.899450000004,1536,3545
4000449808,200,32,1,18813.510000000002,1537,3550
4000452834,200,32,2,9511.274500000001,1538,3551
4000453741,102,32,1,39403.851500000004,1539,3553
4000454678,102,32,2,153643.665,1540,3554
4000456676,200,32,3,121556.17850000001,1541,3556
4000457101,102,32,2,219386.43050000002,1542,3559
4000457236,102,32,1,22680.7315,1543,3561
4000459762,200,32,1,39612.8905,1544,3562
4000459866,200,32,3,69714.5065,1545,3563
4000461669,200,32,1,48810.6065,1546,3566
4000461781,200,32,1,68982.87000000001,1547,3567
4000463441,200,32,3,24248.524,1548,3568
4000464308,102,32,4,42069.098750000005,1549,3571
4000467792,102,32,1,20381.3025,1550,3575
4000468876,200,32,3,99084.486,1551,3576
4000468938,200,32,1,47347.33350000001,1552,3579
4000470000,200,32,4,104519.50000000001,1553,3580
4000472119,102,32,2,279380.62350000005,1554,3584
4000472346,102,32,2,46929.25550000001,1555,3586
4000472448,200,32,2,9093.1965,1556,3588
4000473623,102,32,1,13587.535000000002,1557,3590
4000473637,102,32,2,91559.08200000001,1558,3591
4000477378,200,32,5,26129.875000000004,1559,3593
4000477721,200,32,6,30624.2135,1560,3598
4000477989,102,32,1,38463.17600000001,1561,3604
4000479166,200,32,2,73163.65000000001,1562,3605
4000479444,102,32,2,143609.793,1563,3607
4000482583,200,32,1,67937.675,1564,3609
4000483664,200,32,2,51423.594000000005,1565,3610
4000485199,200,32,2,31146.811,1566,3612
4000486256,200,32,1,27906.706500000004,1567,3614
4000486964,102,32,2,41180.683000000005,1568,3615
4000488202,200,32,2,83741.0234,1569,3617
4000488985,200,32,1,240812.928,1570,3619
4000491004,102,32,4,100338.72000000002,1571,3620
4000491805,200,32,1,9093.1965,1572,3624
4000492002,200,32,1,7734.443000000001,1573,3625
4000492202,200,32,2,70028.065,1574,3626
4000493762,200,32,3,25920.836000000003,1575,3628
4000494658,200,32,2,88841.57500000001,1576,3631
4000495048,200,32,1,11079.067000000001,1577,3633
4000495180,200,32,3,91977.16,1578,3634
4000497473,102,32,2,5225.975,1579,3637
4000508273,200,32,3,65220.168000000005,1580,3639
4000508586,102,32,1,7943.482000000001,1581,3642
4000508780,200,32,1,8779.638,1582,3643
4000512709,102,32,1,28324.7845,1583,3644
4000513527,102,32,1,4080.4412800000005,1584,3645
4000514717,200,32,2,56022.452000000005,1585,3646
4000517925,200,32,2,109327.39700000001,1586,3648
4000518114,200,32,4,67937.675,1587,3650
4000520861,102,32,2,81525.21,1588,3654
4000521272,200,32,2,82674.92450000001,1589,3656
4000522426,200,32,1,16723.120000000003,1590,3658
4000523014,200,32,2,41285.20250000001,1591,3659
4000523410,102,32,3,21949.095,1592,3661
4000525138,200,32,2,52155.230500000005,1593,3664
4000525595,102,32,1,199632.24500000002,1594,3666
4000525696,200,32,2,30415.1745,1595,3667
4000526281,102,32,3,62711.700000000004,1596,3669
4000526385,200,32,2,59325.268200000006,1597,3672
4000528836,200,32,2,34909.513000000006,1598,3674
4000530658,200,32,3,33446.240000000005,1599,3676
4000532922,102,32,2,77867.02750000001,1600,3679
4000533072,200,32,1,24666.602000000003,1601,3681
4000533568,200,32,1,21426.4975,1602,3682
4000534292,200,32,1,16932.159000000003,1603,3683
4000535771,200,32,1,19858.705,1604,3684
4000536541,200,32,3,60631.76195000001,1605,3685
4000538140,200,32,2,35327.591,1606,3688
4000540538,102,32,2,47242.814000000006,1607,3690
4000541202,200,32,3,57485.725000000006,1608,3692
4000542052,200,32,2,88841.57500000001,1609,3695
4000542193,200,32,2,114375.68885,1610,3697
4000542490,200,32,2,70028.065,1611,3699
4000544080,102,32,2,310422.91500000004,1612,3701
4000545175,102,32,3,41494.241500000004,1613,3703
4000545795,102,32,2,57903.80300000001,1614,3706
4000547350,200,32,1,20903.9,1615,3708
4000547845,102,32,1,20903.9,1616,3709
4000549813,102,32,1,22053.614500000003,1617,3710
4000550976,200,32,2,32401.045000000002,1618,3711
4000552708,200,32,3,80480.01500000001,1619,3713
4000553074,200,32,2,69087.3895,1620,3716
4000554481,200,32,5,62711.700000000004,1621,3718
4000556968,200,32,5,49646.762500000004,1622,3723
4000557940,200,32,4,149671.92400000003,1623,3728
4000559750,200,32,5,81107.13200000001,1624,3732
4000561676,200,32,1,47033.775,1625,3737
4000562001,200,32,1,16409.5615,1626,3738
4000562648,200,32,2,48078.97,1627,3739
4000562969,200,32,2,42643.956000000006,1628,3741
4000563806,102,32,2,103683.34400000001,1629,3743
4000564806,200,32,2,126259.55600000001,1630,3745
4000565195,200,32,1,1254.2340000000002,1631,3747
4000565935,200,32,2,103369.78550000001,1632,3748
4000567334,200,32,4,239872.25250000003,1633,3750
4000568743,102,32,1,15050.808,1634,3754
4000570003,102,32,4,39508.37100000001,1635,3755
4000570787,102,32,6,57172.16650000001,1636,3759
4000571169,102,32,2,115703.0865,1637,3765
4000571277,200,32,1,57485.725000000006,1638,3767
4000572697,200,32,4,60621.310000000005,1639,3768
4000573011,200,32,1,18813.510000000002,1640,3772
4000575868,200,32,3,359547.08,1641,3773
4000576175,102,32,3,114971.45000000001,1642,3776
4000582440,200,32,2,109431.9165,1643,3779
4000583432,102,32,2,48078.97,1644,3781
4000586592,200,32,2,125423.40000000001,1645,3783
4000588143,200,32,1,33237.201,1646,3785
4000590456,102,32,2,250846.80000000002,1647,3786
4000590690,200,32,2,35536.630000000005,1648,3788
4000591888,200,32,2,17768.315000000002,1649,3790
4000592128,200,32,1,58436.852450000006,1650,3792
4000592430,102,32,1,418.07800000000003,1651,3793
4000596543,102,32,2,54350.14000000001,1652,3794
4000598050,200,32,1,40553.566000000006,1653,3796
4000600646,102,32,5,34282.396,1654,3797
4000601116,200,32,2,104519.50000000001,1655,3802
4000602056,200,32,2,116016.645,1656,3804
4000602183,200,32,3,71543.59775,1657,3806
4000604632,200,32,1,40240.00750000001,1658,3809
4000605036,200,32,1,12019.7425,1659,3810
4000605762,102,32,2,188135.1,1660,3811
4000606090,200,32,2,76299.235,1661,3813
4000606575,200,32,3,128768.024,1662,3815
4000607543,200,32,1,84138.19750000001,1663,3818
4000608070,102,32,2,53513.984000000004,1664,3819
4000612127,200,32,2,66662.5371,1665,3821
4000618884,102,32,1,0,1666,3823
4000624102,200,32,10,58739.959,1667,3824
4000625519,102,32,4,61666.505000000005,1668,3834
4000625623,200,32,3,85810.50950000001,1669,3838
4000625779,102,32,4,282202.65,1670,3841
4000626160,200,32,2,103474.30500000001,1671,3845
4000626242,200,32,2,39299.332,1672,3847
4000626333,200,32,1,266524.72500000003,1673,3849
4000626539,200,32,5,36581.825000000004,1674,3850
4000628320,102,32,2,352544.2735,1675,3855
4000628766,102,32,2,59576.115000000005,1676,3857
4000630534,102,32,4,99293.52500000001,1677,3859
4000633137,200,32,1,34595.9545,1678,3863
4000633308,200,32,3,41807.8,1679,3864
4000635479,102,32,5,104519.50000000001,1680,3867
4000635669,102,32,2,59576.115000000005,1681,3872
4000636384,200,32,3,52886.867000000006,1682,3874
4000637451,102,32,2,120720.0225,1683,3877
4000638305,200,32,1,126060.96895000001,1684,3879
4000641399,102,32,4,120197.42500000002,1685,3880
4000641744,102,32,1,47033.775,1686,3884
4000643317,102,32,3,329497.72375,1687,3885
4000644934,200,32,1,55186.296,1688,3888
4000646626,200,32,2,57694.764,1689,3889
4000646644,102,32,1,16409.5615,1690,3891
4000647230,200,32,3,10242.911,1691,3892
4000647263,200,32,1,41180.683000000005,1692,3895
4000648955,200,32,2,73163.65000000001,1693,3896
4000649726,200,32,2,68564.792,1694,3898
4000652336,102,32,1,45152.424000000006,1695,3900
4000653944,200,32,6,54663.698500000006,1696,3901
4000654800,200,32,4,91454.56250000001,1697,3907
4000656668,200,32,2,45988.58,1698,3911
4000660210,200,32,1,47033.775,1699,3913
4000660299,200,32,3,79225.781,1700,3914
4000660555,200,32,1,177683.15000000002,1701,3917
4000661826,200,32,2,63756.895000000004,1702,3918
4000662677,200,32,1,28638.343000000004,1703,3920
4000662704,102,32,1,18395.432,1704,3921
4000663657,102,32,5,18290.912500000002,1705,3922
4000664460,200,32,1,54350.14000000001,1706,3927
4000665332,102,32,2,25502.758,1707,3928
4000665694,200,32,4,62711.700000000004,1708,3930
4000666293,102,32,1,104.51950000000001,1709,3934
4000667395,200,32,5,18813.510000000002,1710,3935
4000667921,200,32,2,59262.556500000006,1711,3940
4000668284,102,32,2,55499.85450000001,1712,3942
4000668549,200,32,1,522.5975000000001,1713,3944
4000668605,200,32,2,128663.50450000001,1714,3945
4000669536,200,32,3,48078.97,1715,3947
4000669755,102,32,1,0,1716,3950
4000670193,200,32,1,101174.876,1717,3951
4000670284,200,32,1,57067.647000000004,1718,3952
4000670443,102,32,4,146327.30000000002,1719,3953
4000670802,102,32,2,74626.92300000001,1720,3957
4000672760,200,32,2,125736.95850000001,1721,3959
4000673392,200,32,4,59994.19300000001,1722,3961
4000673604,200,32,1,52259.75000000001,1723,3965
4000673780,102,32,2,0,1724,3966
4000674017,102,32,4,39717.41,1725,3968
4000677308,200,32,2,139010.93500000003,1726,3972
4000677522,200,32,1,14214.652000000002,1727,3974
4000680020,200,32,2,122287.81500000002,1728,3975
4000683338,102,32,2,120197.42500000002,1729,3977
4000686560,102,32,2,2299.429,1730,3979
4000688000,102,32,1,75985.6765,1731,3981
4000689002,102,32,1,180296.1375,1732,3982
4000690034,200,32,2,13064.937500000002,1733,3983
4000690504,102,32,1,11601.6645,1734,3985
4000692582,200,32,1,46406.658,1735,3986
4000692704,200,32,3,10870.028,1736,3987
4000693824,200,32,3,62711.700000000004,1737,3990
4000694551,102,32,2,52259.75000000001,1738,3993
4000696052,200,32,2,64174.973000000005,1739,3995
4000696293,102,32,2,71073.26000000001,1740,3997
4000697591,102,32,2,173502.37000000002,1741,3999
4000697981,200,32,2,32327.881350000003,1742,4001
4000700203,200,32,2,83929.1585,1743,4003
4000702360,200,32,2,53304.94500000001,1744,4005
4000702835,102,32,2,38672.215000000004,1745,4007
4000704343,200,32,1,18813.510000000002,1746,4009
4000705595,200,32,1,51423.594000000005,1747,4010
4000706713,102,32,4,212174.58500000002,1748,4011
4000707854,200,32,2,22994.29,1749,4015
4000711573,102,32,2,418078.00000000006,1750,4017
4000713390,102,32,2,79434.82,1751,4019
4000713392,200,32,2,53095.906,1752,4021
4000713666,102,32,4,173397.85050000003,1753,4023
4000714068,200,32,2,103474.30500000001,1754,4027
4000715730,102,32,1,57485.725000000006,1755,4029
4000716752,200,32,1,20067.744000000002,1756,4030
4000717750,200,32,2,72118.455,1757,4031
4000717947,102,32,2,59576.115000000005,1758,4033
4000719548,200,32,4,20381.3025,1759,4035
4000721514,102,32,2,83615.6,1760,4039
4000723887,200,32,3,56440.530000000006,1761,4041
4000724271,102,32,1,15468.886000000002,1762,4044
4000725778,102,32,2,329236.42500000005,1763,4045
4000725826,200,32,2,86019.5485,1764,4047
4000726710,200,32,3,30728.733000000004,1765,4049
4000726945,102,32,3,57485.725000000006,1766,4052
4000726968,200,32,2,60015.096900000004,1767,4055
4000728015,200,32,1,12542.340000000002,1768,4057
4000728418,200,32,2,99293.52500000001,1769,4058
4000729898,200,32,1,0,1770,4060
4000731064,200,32,5,83197.52200000001,1771,4061
4000731575,200,32,1,31355.850000000002,1772,4066
4000731924,200,32,4,46406.658,1773,4067
4000733772,200,32,8,84974.35350000001,1774,4071
4000738835,200,32,3,97203.13500000001,1775,4079
4000741035,200,32,2,137652.1815,1776,4082
4000741451,200,32,3,26756.992000000002,1777,4084
4000743286,102,32,1,24353.043500000003,1778,4087
4000745621,200,32,1,11476.241100000001,1779,4088
4000747818,200,32,1,249279.00750000004,1780,4089
4000748096,200,32,2,105564.695,1781,4090
4000748154,200,32,4,209039.00000000003,1782,4092
4000749904,102,32,3,80480.01500000001,1783,4096
4000752033,200,32,1,20485.822,1784,4099
4000754350,102,32,1,281157.455,1785,4100
4000754970,200,32,2,64593.05100000001,1786,4101
4000755297,200,32,4,124179.61795000001,1787,4103
4000755762,102,32,4,87796.38,1788,4107
4000757391,200,32,2,135875.35,1789,4111
4000758583,200,32,2,64802.090000000004,1790,4113
4000759286,200,32,2,99293.52500000001,1791,4115
4000761696,102,32,2,50691.957500000004,1792,4117
4000762032,102,32,3,119768.89505,1793,4119
4000762134,200,32,1,20903.9,1794,4122
4000764016,200,32,1,14841.769000000002,1795,4123
4000765006,102,32,3,271750.7,1796,4124
4000765099,200,32,2,78389.625,1797,4127
4000765807,200,32,2,167231.2,1798,4129
4000766161,200,32,1,84869.834,1799,4131
4000766392,200,32,2,40867.124500000005,1800,4132
4000767976,200,32,2,25502.758,1801,4134
4000768337,200,32,2,27175.070000000003,1802,4136
4000768418,200,32,2,76299.235,1803,4138
4000771059,200,32,2,21928.191100000004,1804,4140
4000772539,102,32,1,118107.03500000002,1805,4142
4000774988,200,32,3,190748.08750000002,1806,4143
4000775120,200,32,2,42643.956000000006,1807,4146
4000776294,200,32,2,108700.28000000001,1808,4148
4000776453,200,32,2,211129.39,1809,4150
4000776552,200,32,1,12855.898500000001,1810,4152
4000783880,200,32,1,46929.25550000001,1811,4153
4000785265,200,32,2,5016.936000000001,1812,4154
4000785762,102,32,1,25398.238500000003,1813,4156
4000786726,200,32,2,7525.404,1814,4157
4000787485,200,32,2,82883.96350000001,1815,4159
4000788689,200,32,2,26861.511500000004,1816,4161
4000789406,200,32,4,17872.8345,1817,4163
4000789857,200,32,1,15677.925000000001,1818,4167
4000790145,200,32,2,53618.503500000006,1819,4168
4000790439,102,32,2,38149.6175,1820,4170
4000790461,200,32,1,36686.34450000001,1821,4172
4000791153,200,32,2,82570.40500000001,1822,4173
4000795516,102,32,2,94485.62800000001,1823,4175
4000799506,200,32,2,143191.71500000003,1824,4177
4000801064,200,32,1,21217.4585,1825,4179
4000801468,102,32,2,100129.68100000001,1826,4180
4000802618,200,32,7,89991.28950000001,1827,4182
4000802785,102,32,4,56126.97150000001,1828,4189
4000802821,102,32,2,47033.775,1829,4193
4000803261,102,32,2,12542.340000000002,1830,4195
4000803851,200,32,1,21635.536500000002,1831,4197
4000804259,200,32,2,58112.842000000004,1832,4198
4000804432,200,32,2,55499.85450000001,1833,4200
4000805767,200,32,2,107659.26578000002,1834,4202
4000805879,200,32,1,48078.97,1835,4204
4000807071,102,32,3,87430.56175000001,1836,4205
4000807119,200,32,2,31982.967000000004,1837,4208
4000807368,200,32,1,13357.592100000002,1838,4210
4000808433,200,32,4,156361.17200000002,1839,4211
4000809803,102,32,4,171411.98,1840,4215
4000811186,200,32,2,98196.07025,1841,4219
4000811866,200,32,1,30310.655000000002,1842,4221
4000812509,102,32,5,293177.1975,1843,4222
4000815003,200,32,2,141519.40300000002,1844,4227
4000817170,200,32,2,67101.519,1845,4229
4000818286,200,32,2,118002.51550000001,1846,4231
4000818385,102,32,2,48915.126000000004,1847,4233
4000819382,102,32,5,81169.84370000001,1848,4235
4000821758,102,32,2,52991.38650000001,1849,4240
4000821787,102,32,2,66892.48000000001,1850,4242
4000822200,200,32,2,72118.455,1851,4244
4000822333,102,32,5,78389.625,1852,4246
4000822336,200,32,4,42351.301400000004,1853,4251
4000823597,102,32,4,344914.35000000003,1854,4255
4000827838,200,32,1,88841.57500000001,1855,4259
4000828034,102,32,2,184790.47600000002,1856,4260
4000828328,200,32,2,76090.19600000001,1857,4262
4000828617,200,32,2,93649.47200000001,1858,4264
4000830228,102,32,2,62607.1805,1859,4266
4000830237,102,32,2,18813.510000000002,1860,4268
